order_id,date,client_id,employee_id,store_id,money_code,item_id,total
8cbaf1ee,06/15/2017 11:40:51 PM,6a6cde942c7f45cd9736c0440bc953b3,610094704,3,MXN,12,19190.79
984217f9,04/11/2017 10:31,029eb5f8e67f4b38912f22a884bc5917,7468751113,1,EUR,17,165.17
cf0d835f,01/24/2017 12:21:54 PM,c8524a554e7c42128f58ab0e610ec6c1,9768707679,1,EUR,14,273.07
5094c4aa,07/14/2017 06:14:40 PM,3bc08fbb29a94ebbac528e6ea20c26ea,8832250453,2,JPY,8,73499.25
4a326694,08/26/2017 09:31:31 AM,375c4b0bc02444caa012104592460329,5025585078,1,EUR,4,912.17
29c373d8,06/14/2017 03:58:31 PM,4c21ca618ab54db79373edfe0fc155ef,451329260,3,MXN,13,6320.09
e05541a8,07/10/2017 07:19,18bfc976af7b419b95c4346f2b852355,8852143744,2,JPY,15,20271.75
1edbc4ac,06/15/2017 07:04:31 PM,6dc204d1eed04fcd90ce584ebd7dd3c7,8279157364,3,MXN,14,6320.09
7de2121d,08/27/2017 07:39:13 PM,f67bba83c5a942c78e8d2516200db695,6605378853,1,EUR,7,273.07
cff2a13c,08/29/2017 02:26:48 AM,91c24668706c4fb1ab4fe1f303d1dba5,196234189,2,JPY,6,56511.75
f5d7f2b3,05/17/2017 01:14:30 PM,67a001986b804743bbe77cfe6e7f0296,744810915,3,MXN,12,19190.79
592dff8a,01/03/2018 21:21,1d416759d91844c48bff58380c46111d,150382694,1,EUR,1,1078.17
cfb51530,12/03/2017 20:12,dd9d80436eea4dbbb628e50b419d9dc9,3472124976,1,EUR,15,148.57
922911d4,05/08/2017 22:18,2831898f5bfb49808eaa3d00b769553a,8610196762,2,JPY,1,147111.75
126b30e9,07/31/2017 07:41:15 AM,54939593584d4710906be5597f291a49,9331818471,3,MXN,16,3822.79
a97cc933,02/14/2017 07:11:07 AM,fdad424e4cfe41a4b679c23c88546183,1590330798,2,JPY,14,37259.25
07193cd6,07/16/2017 02:17:48 PM,1aab0c3e40e446d4be149e6e4b31d893,9162019429,1,EUR,16,165.17
d601c7a3,02/17/2017 05:45:18 PM,17fa7606984f43e68c606134912192ef,9885256178,2,JPY,17,22536.75
29eeebf5,07/24/2017 06:56:15 PM,1d772d01c86a4e89a7dd3a828d46c893,7192813243,2,JPY,18,1131.3675
3d99206d,12/16/2017 05:19:05 PM,25056a3e89f241b4a54133c9ac362acb,9667501171,1,EUR,4,912.17
5fea2121,11/13/2017 09:52:07 AM,adccc4c5933e4f16ba32d5284004ce41,7852518625,3,MXN,1,24953.79
0ec1db70,12/02/2017 09:40,cfb0b3cbfdd440948e9b48b0e9d27f28,7715510986,3,MXN,4,21111.79
831506c2,06/03/2017 14:27,763bed7c49254f9bb56971dc8f713ecf,323271137,1,EUR,7,273.07
92cea0eb,06/09/2017 00:10,c328a9b5afe34a1c90feba550b2b40d4,7046637360,2,JPY,12,113136.75
2f544595,07/16/2017 01:18:30 AM,a05a814d87574fdf9761ede50327eb47,8569105736,3,MXN,10,10546.29
a99d9a31,12/22/2017 01:00:38 AM,1847f2da459d418e9c83cecaaf625e07,2900688858,1,EUR,6,414.17
e93c0121,11/10/2017 19:16,8cb899151c624c7fb716ca8a01b132ca,7160429274,1,EUR,14,273.07
e93d2958,03/31/2017 06:29:56 PM,3a78cfc72af0479d8d7e2afd3a3d6309,2727631855,2,JPY,18,1131.3675
e8f99c11,08/22/2017 01:09:53 PM,93135931e0a74498b286e002bdc91427,2010917264,3,MXN,13,6320.09
913ccded,06/23/2017 01:22:18 AM,172a0f7116b74514b09b5171a87bb7c9,942182171,3,MXN,13,6320.09
c250f2a0,07/03/2017 02:06,54cf435d3496496880f31ae754023654,3263554109,3,MXN,16,3822.79
839aa80a,03/27/2017 02:08:01 AM,f0dd4d4aabff4920b6164a9b45c086e1,1457393113,1,EUR,17,165.17
e79621c0,08/24/2017 02:55:59 AM,682ddbb8127a44fbbc102312504b9bde,4188077458,3,MXN,4,21111.79
a13f9fb0,03/21/2017 01:53:14 AM,11d47bac26314a6b9502a0f586ccdc95,5553622243,2,JPY,13,37259.25
3fe6aa0a,07/18/2017 11:16:47 AM,3efc69a27c6e4c6c9ac88907b6d9e275,8936220051,2,JPY,9,45186.75
72bf82c3,10/05/2017 14:10,0fb64e64f8f24e35a59b79a73407d4b5,4404258176,3,MXN,14,6320.09
6bdbca67,11/02/2017 00:01,e18518c373464cdeb6c2838d233d23cf,4763832535,3,MXN,3,28795.79
bdffb95e,11/08/2017 05:11,489295e1fb8f4758900a45a300e4a400,1653219631,2,JPY,14,37259.25
ab45835a,05/31/2017 03:18:12 AM,43793826c9fd4a07a5beb277e5b90d27,619759426,1,EUR,6,414.17
107502be,08/12/2017 07:53,320ef9a7861e46e881d6efe6cc83ef28,4128487746,2,JPY,10,62174.25
5d9aded8,11/09/2017 05:37,500e1578d92d44ca8c0fe05298e264bc,4146609881,3,MXN,7,6320.09
e74644be,10/27/2017 12:18:50 PM,573c3d3ba5314105b8aa4ca5d67fdfea,2876048589,3,MXN,17,3822.79
a2c106fb,09/10/2017 16:24,a67e5009ca0d4a7ca71b4024e38f6fa2,82481023,1,EUR,7,273.07
fe6ef2ff,06/21/2017 11:20:12 AM,665b91d1f8dd41a6ab1d81ecb9527126,2502809278,1,EUR,13,273.07
e50c4a13,11/14/2017 02:03:11 PM,9af4fb2908d0463bb60a99b15f695354,1632615486,3,MXN,10,10546.29
16029f75,05/21/2017 06:35:54 AM,b001468d618a40f5b720186fc9aa4c9b,2348014917,3,MXN,8,12467.29
e6b86a44,06/26/2017 02:45:17 AM,7a3069c4eb0040a09bf25c8b828e67ac,1735709901,3,MXN,9,7664.79
dbea9509,01/20/2017 05:17:26 PM,df46cd2718d841b8ad5808ea01a76aba,6050219118,1,EUR,7,273.07
b0a8be0e,07/21/2017 09:22:54 AM,1cb73bc94bbc44849d71f63a5203c3d9,4805673782,1,EUR,9,331.17
56a2d0ce,04/24/2017 05:16:13 PM,033b908a7bd941fba444d2c40a8be316,6159548349,2,JPY,15,20271.75
7abf3dfb,05/31/2017 03:58:31 PM,81de7168ee464caf9f3c311808176dc8,4503654202,3,MXN,16,3822.79
14fe68ad,08/03/2017 01:24,47e491f5b7894cbcb5cedac0a25c4dd0,9268847046,1,EUR,7,273.07
c18ccf9d,03/07/2017 22:05,6693461dfec24e0ab700d98e055aaa93,68284312,1,EUR,11,580.17
7cf2d623,05/10/2017 19:30,8bd70584c4a54b838e91804358681582,4295705006,1,EUR,17,165.17
35ce89db,05/30/2017 09:02:59 PM,b7cdee0cfc514a6a9920c73879c65209,5090301482,2,JPY,1,147111.75
2e41e421,11/02/2017 17:36,7536b8383b944a27adf879a25cf3b8ff,5740329152,2,JPY,11,79161.75
3efa12cb,05/30/2017 10:27:51 AM,aff57f235af041c1900eb93e2334c74b,4713895501,3,MXN,16,3822.79
25244690,07/09/2017 23:47,0b429cf40b8541bfade4f0b2c81f9166,7420720886,1,EUR,5,2489.17
852705ea,04/03/2017 13:37,a6a03ad7869c49e58097b3aa1d2e6d88,3353821586,3,MXN,14,6320.09
dcd690d0,06/03/2017 14:52,f83210d528ef47099dd124d1367cf4a0,7469656662,3,MXN,1,24953.79
7ad84745,04/18/2017 01:12:54 PM,3e730ecf52b04dd5a5cfdc4fdf4300d8,8140539211,3,MXN,3,28795.79
466e2e01,05/28/2017 02:09:24 AM,e323999914494359bab366d5d929ff53,9515353709,1,EUR,18,8.2917
9f6a8b43,01/27/2017 09:13:50 AM,eb79e2c701ed4c75a11206e36c69487c,1290429353,1,EUR,17,165.17
39204e5a,01/22/2017 05:36:58 PM,c3669cb5879e4fc09ec4d1ae6881e535,6998634327,1,EUR,3,1244.17
61daeb51,10/08/2017 10:10,04edbf78e2f841cf8e96549ed26d718b,3988704173,3,MXN,10,10546.29
066e1c4c,11/01/2017 03:26,6247589a8b8149c491f920b31494d4a8,6283289381,3,MXN,4,21111.79
cef919b5,10/01/2017 12:35,66100f5396014781a79a433a7c6a0418,6404026301,2,JPY,12,113136.75
b02078c1,05/08/2017 08:22,8469364c38ff4a07beb73b580898fcaf,1142538926,3,MXN,14,6320.09
61e30358,09/17/2017 05:02:19 AM,7012697148c449d2b5fbb6080d5a3be2,2157562991,3,MXN,1,24953.79
5dcfc0d2,10/22/2017 02:06:08 AM,32338e85f5eb45808b2768b86c9645da,41470849,2,JPY,15,20271.75
a3a1d0d8,01/08/2017 14:20,364d483f5e6643da83190d8cdbe823b8,4886227070,3,MXN,10,10546.29
3430c04e,07/09/2017 15:29,4b6b5cd969564532856fdb1d38a4b347,1195841048,1,EUR,18,8.2917
fc64b65e,12/28/2017 09:39:12 AM,266c983681444ec6b5b166768e2292d6,6098615429,1,EUR,16,165.17
32289087,03/02/2017 02:11,3610c62a348947518d94662cc9bda415,176520663,2,JPY,5,339636.75
3dbb8505,01/30/2017 12:57:27 AM,9fb809b9018345dc85e64b3b67a27754,5633908609,2,JPY,17,22536.75
c3367da8,11/11/2017 20:43,85a8f99ab4394afd9781434ca3d50871,3388447832,1,EUR,2,829.17
cf998a6d,06/13/2017 07:42:49 AM,9a5dafe91193456b86857b838a45074c,1058618840,2,JPY,14,37259.25
d759a7f7,12/20/2017 07:43:25 PM,1023e6ae65da4f89a0f93e1ab6558c2b,306528444,3,MXN,14,6320.09
ec805f2c,12/14/2017 01:51:34 AM,2259c07262c246498b58e3652178dd29,1680433497,2,JPY,13,37259.25
643c3248,04/03/2017 12:21,0514a5c287ce4b78b360a1aaa421849d,9162877540,3,MXN,6,9585.79
c67da818,09/15/2017 03:41:13 PM,3c8ec215e5314372bdf1009f7fd79d1c,6372437764,3,MXN,7,6320.09
919a877a,09/17/2017 07:43:13 PM,5e535650b6bf454fbcf2f089c4dcc1f2,2719526635,2,JPY,4,124461.75
8440074,08/10/2017 04:36,11cd4c6862c445bfb200ec8cc0ce141f,3542222200,3,MXN,9,7664.79
5420282b,03/02/2017 20:12,d8bdc2c118ea47429c77c90eca0db15b,9153941500,2,JPY,16,22536.75
5994efd8,03/17/2017 08:57:50 AM,cb3b7d3ec45b45c68f4bfb7fb3bc3923,6484594202,3,MXN,8,12467.29
ce4429f2,07/31/2017 11:46:39 AM,24618f5871dd4305ab6ecf396e5e1f2c,4580721269,2,JPY,15,20271.75
8f1af537,08/13/2017 01:54:38 PM,bc96c5c74aa249898b3db564a659327d,5649099880,1,EUR,14,273.07
a9135c2a,02/20/2017 09:41:43 PM,192022f3a1244ffbb77b14bfb5170be0,3272126648,2,JPY,2,113136.75
13c32150,09/16/2017 01:57:54 AM,6188ee428cef4bc3aa90a7cfc9fc72d1,573963413,1,EUR,2,829.17
f834793a,07/10/2017 15:43,6092154e9d8944e6874ebd662038f42e,6761540410,1,EUR,9,331.17
e1374772,01/18/2017 03:07:41 AM,8ef7fedea1394b8d97d88098404bf721,8106758117,1,EUR,8,538.67
24741d54,05/16/2017 10:07:34 AM,4be1cd57322e489886079d2cf56dca2c,4186892681,2,JPY,18,1131.3675
b277785d,01/31/2017 01:03:35 PM,609001e768824c36a9e59ab07eeb89b9,7358551966,2,JPY,5,339636.75
e51f1e34,06/30/2017 10:20:57 AM,8a3bd4959e6a4729ae3106c9e754d764,9292086049,1,EUR,15,148.57
84ee35a2,05/04/2017 19:20,16d128ff785d4e40b3ba8f73e907683d,3543741773,1,EUR,12,829.17
909068d5,09/29/2017 10:59:01 PM,f8fbb6865c0f4ebda631d9ae487776df,6408800410,1,EUR,1,1078.17
98bed923,02/07/2017 20:36,6dda9ee6d77344f1a71d6a550a121e0c,2870261563,3,MXN,4,21111.79
a59110fd,07/14/2017 07:32:52 AM,ba17802d8d824ef08eea0ce2655bac87,9840949252,1,EUR,2,829.17
4551453e,12/01/2017 12:58,071d2c151f3c48acba35ef1156e8d2e6,8856290769,2,JPY,8,73499.25
051bc0a4,02/07/2017 00:34,4eddffef73984638a4d45e09d2f91755,9559658284,1,EUR,14,273.07
f3dc611e,12/05/2017 03:54,0bd6bc08914347c5971e1300fd43f401,38143255,3,MXN,1,24953.79
4155337f,08/25/2017 09:14:24 AM,56c41f0378e543e9996095a7a30f4bbc,3541598722,1,EUR,16,165.17
cd9638e4,11/09/2017 01:33,dd7429231b384e938e5bc5a73e4cb198,2452931998,2,JPY,12,113136.75
f28cd714,01/05/2018 01:36,1894e3d6484e4bcd8b8a328b1ebec3ed,5610774573,3,MXN,15,3438.59
47315052,11/18/2017 09:41:36 AM,2ceadc92985b45af8783a677b8405f8c,7377458078,3,MXN,12,19190.79
2a3b9f5f,01/18/2017 10:32:59 PM,d6dbe0e9073f4748a55e9b87fd61d70f,2147227320,2,JPY,2,113136.75
9b285c16,11/13/2017 11:32:02 AM,f5e165a09b814d70ac608aabc0ae5a0d,1818201718,3,MXN,13,6320.09
1adc9da1,04/04/2017 00:13,4b511e1d27d04050a5339f39d48f29af,5999431748,3,MXN,7,6320.09
694d48c2,01/08/2017 12:48,e9912dec088040ce83854074175f341c,6369343360,3,MXN,11,13427.79
1fdd1fb8,11/12/2017 09:32,50576fe51f084a6aa81b53ee4a9d79dc,2468917709,3,MXN,6,9585.79
6fb94839,08/11/2017 22:02,cdf6a7bc60b6407486db7aa067cdd5ac,8483239774,2,JPY,13,37259.25
1edfb951,02/25/2017 06:58:20 PM,bd1b794424cc4c7fb529a587f3dc10d3,3926849790,2,JPY,1,147111.75
b2d5c22f,04/02/2017 18:28,6d7fd0c5a21b441fad6606e6f91f562b,4157476265,2,JPY,1,147111.75
ca7fd58e,02/12/2017 09:07,a874bd637238416b9eccbf91e5442498,8278132388,1,EUR,8,538.67
84099cac,12/05/2017 03:36,44cbd79aa39847b9a10f0ac37a5471b4,3598381176,2,JPY,17,22536.75
88d0131a,10/13/2017 07:09:59 PM,2d37d98f77ae46c3b102b6645c2b624b,9322174265,3,MXN,6,9585.79
12ed6c6b,09/10/2017 00:32,c4eeb306560d40839f8f290fe1c126cd,1337951362,2,JPY,5,339636.75
f532c4ba,01/06/2018 19:52,3ca6a91c5b264098a1dc2c0d5b29b751,1966991552,2,JPY,2,113136.75
1bc788fe,08/02/2017 09:23,57e3538394a244f7bc579031f6a12ced,9607501586,2,JPY,1,147111.75
f16feb23,01/21/2017 12:08:07 AM,d52691dfceb64458ba69d58c4e6d746a,2212467714,2,JPY,8,73499.25
f62126b2,01/19/2017 02:32:52 AM,20cf8c94f20d4ae5b02cc3db3d5697db,7296387961,2,JPY,11,79161.75
e0f89f60,09/20/2017 02:27:28 PM,f1a64480998f4571a0738c8de2dfe664,5865279696,2,JPY,14,37259.25
b0dbbb1c,01/13/2017 04:30:04 PM,75590f805b284a359ae65f05c1fb8cac,7261475746,2,JPY,17,22536.75
f65bfe6a,07/11/2017 03:55,67a5834e28894f4da4a067eb840303d4,4277914207,3,MXN,7,6320.09
54c72c4b,07/14/2017 04:30:31 AM,63795474be314586877c1599e93ded94,7529458334,1,EUR,18,8.2917
7a4fa650,11/28/2017 06:35:29 PM,ee079cb346c4457c89be07dbcc95e0fd,6046781551,1,EUR,18,8.2917
f4f3a588,12/14/2017 07:24:08 PM,a42eae6e547d4e38a737c63247c7f2bf,99539367,3,MXN,6,9585.79
e8149423,06/30/2017 10:29:27 AM,e7fb8112da6e465eb1a980567b71c40b,4681062969,3,MXN,1,24953.79
e76797a1,02/19/2017 05:11:51 PM,10cee323ce8e43f0beb71b533ee46596,583056619,1,EUR,7,273.07
72c2e20d,10/15/2017 02:34:48 PM,a341f412a17145c7beeb6596d83cc85e,4807306328,1,EUR,2,829.17
a770764a,05/23/2017 10:01:03 PM,6b790f96031347f88b91c77351581635,1614309503,2,JPY,12,113136.75
f9093574,10/09/2017 19:37,5d793ad2712148efaa0e5edc6d617741,7749906176,3,MXN,10,10546.29
124da57e,06/07/2017 08:35,e28945d296414d269aeeacbf4fb8f52b,1778329438,3,MXN,1,24953.79
41c5aaf8,09/09/2017 21:11,735e0736cc4542a7a5e7d2c7f62d351b,813189882,1,EUR,16,165.17
d508bc3b,11/15/2017 06:23:29 AM,85b8d96234da4d0892fb4734ce36cecd,2655690974,3,MXN,17,3822.79
14de92b0,10/16/2017 06:19:47 AM,32389bc2619445298c0f2016a8673329,2033478074,1,EUR,5,2489.17
6f3ec695,10/07/2017 02:15,2f9b42d1fc54453785cd76b9a1da94da,2653464564,1,EUR,8,538.67
7add8e87,04/27/2017 08:01:07 PM,f0d0573dcbda43d48ae429fe4f24b91e,5953861824,2,JPY,4,124461.75
99166cff,08/04/2017 09:11,8b5949a71a8446b6bbbf1ac81ae5cfeb,1597950068,3,MXN,5,57610.79
ab6409e2,11/09/2017 04:19,04a7a255bd574a32ac097e7aa4b86801,5103483895,2,JPY,8,73499.25
c54fc232,04/11/2017 03:41,8893d30fb9d048fda21b3932d20efc42,2921067944,2,JPY,10,62174.25
402d3aca,03/12/2017 23:01,d6b032be1eb04207a4de3e17fedeb820,9628251249,1,EUR,3,1244.17
0f8892f6,06/10/2017 22:04,90946667e8b44fc8b4bd8be0eb244029,2382886992,1,EUR,3,1244.17
7b375916,09/04/2017 16:04,0b2dd2e8fe58498fbe35c112050877c0,164196661,1,EUR,9,331.17
31c798b4,07/13/2017 07:29:01 PM,bc137524ec694c4095058da2c03e7f69,791693475,2,JPY,10,62174.25
1ce16e57,12/07/2017 13:43,98f12ff84c14420db89c13a1df6802a1,7335598993,3,MXN,15,3438.59
70915d3f,09/19/2017 03:06:49 AM,c9a14e6e54d04a2588bce29bcce5aff5,8262315800,3,MXN,9,7664.79
7dd845e9,04/26/2017 03:43:17 PM,db32981aebd540cbb2d82495f7b039f9,830287191,3,MXN,9,7664.79
67c4cdac,10/21/2017 05:52:42 AM,0e110ffecb644f72a3ead72e0a805c87,9068752679,1,EUR,16,165.17
1edb84d3,08/20/2017 01:38:55 AM,99d3aba8d79d4847a11f6b802fd0ae77,9780843998,3,MXN,8,12467.29
2d8b7fe5,02/23/2017 11:18:55 AM,0f5bb8c57d00461fb7b2480e09990826,4488306288,3,MXN,5,57610.79
32f567d6,07/20/2017 08:49:07 PM,ca55b42b3697496baf73f48ad094fd76,15996158,3,MXN,7,6320.09
46d2c9c1,06/29/2017 09:01:22 AM,303c91dcaef344279645ffdeceea7aa0,7432693380,3,MXN,2,19190.79
820f0981,11/30/2017 05:56:24 AM,90b0eeb4ceb8479a93ae1a2cdb2edd0f,9399565023,3,MXN,7,6320.09
7b8d5630,09/01/2017 11:10,ed0eac4c08f2484681d2814866e12c1e,8485794821,2,JPY,13,37259.25
76616461,10/28/2017 01:57:31 AM,f5f43fbc4d6047eb991c9ce464b5337a,4631461819,3,MXN,9,7664.79
d48e4cde,07/29/2017 02:00:50 PM,f504a7f6c3a94765b2ed2428282ae277,1416573576,3,MXN,15,3438.59
413b4b40,06/06/2017 03:02,e2b26f454d3743408cfbde1beebed6fe,5550180316,2,JPY,2,113136.75
65accc47,01/04/2017 10:12,8b181a121ac942a3948a39bb95751e9c,6028233711,1,EUR,7,273.07
0e15f62d,04/21/2017 01:47:15 PM,b5ed2940b1c34ab899fd46cc007259b9,4446168021,1,EUR,12,829.17
1e130c9b,05/06/2017 03:40,24690e4e23f94ecea52daf15ab4237b7,9985313219,1,EUR,11,580.17
6e252072,03/17/2017 05:14:08 PM,b83230515ca044c8babf3a2e5acdaa85,5103222122,1,EUR,1,1078.17
586210dd,02/08/2017 19:05,6a6b2d7a2ed64f7f870d3e2d56694c0b,9570145248,1,EUR,10,455.67
ed9985e7,07/16/2017 10:02:49 PM,f6bc16c5d6054d2496472c4ec6f3e619,143899363,1,EUR,9,331.17
1b69f36d,06/06/2017 15:49,9a73aa4b16d2407099f7fc7977b47710,2863298120,2,JPY,2,113136.75
25d319fd,01/05/2017 19:16,967c712ad718459ba10a88bd3128994a,2656789752,1,EUR,11,580.17
4c1c46f4,08/16/2017 10:55:39 PM,85e567951b6a4dfd922dbff58a9fdbd3,6983515722,2,JPY,14,37259.25
418a9d08,12/26/2017 06:56:18 AM,f5da5be7760f45c2ae8f85d07e394131,6346003812,1,EUR,7,273.07
e4ca6a20,11/17/2017 04:10:50 PM,f10e21c74c7f4193a2ee6232220fce45,6957896346,1,EUR,5,2489.17
78806382,07/07/2017 13:11,6cb7842516564743a47b407488aa57a6,4803183664,2,JPY,5,339636.75
27614bcb,05/18/2017 07:15:22 AM,5f0cd9f81bce47b0aa19372d1dcc22bd,7339139328,1,EUR,13,273.07
dca59379,12/03/2017 01:53,04008e70678c4da8a1f09442c3dfcbcf,2228531846,3,MXN,15,3438.59
cc8cc446,06/06/2017 09:58,2fef1c2894414fa7b6867410fb5441f2,6609728395,3,MXN,13,6320.09
dd4a6688,09/07/2017 12:25,8b7c3fef16ba45cdae3cef3354c0175e,7300255283,1,EUR,18,8.2917
bfea9c8d,11/22/2017 04:13:32 PM,46a846cb9d2b42caac4e289081559779,4829427882,3,MXN,15,3438.59
42702bcb,07/18/2017 03:00:40 PM,1c297ba459ad47bca724305cf4b49c66,2663383716,1,EUR,9,331.17
1b682d86,10/11/2017 22:13,70589e49956442c7bc5f47a93c665159,902347111,3,MXN,10,10546.29
4b843baa,01/20/2017 09:14:57 AM,3dcd76b5c89b4467820bd9545941f5a4,410383400,2,JPY,13,37259.25
496e8bf3,07/16/2017 09:40:35 PM,59767bc2c924487c8115f519e4323153,965274098,1,EUR,16,165.17
b3327a4b,01/13/2017 02:04:04 AM,56d667790122416083be13ea6bf9e98b,4470205431,3,MXN,17,3822.79
d6d64bb4,09/06/2017 21:59,119d6e0e93e7425dae29fb74ef956a41,8680163165,3,MXN,13,6320.09
d4ff2c56,03/26/2017 12:18:23 AM,9002bdf7e632492c913145bdc1209b40,3563803073,2,JPY,7,37259.25
3eeb1e99,11/29/2017 03:07:10 AM,1aa341c5215f4794baf25c2f90d1c4f9,3387924185,2,JPY,17,22536.75
bf473adf,01/01/2017 23:21,94dea852b4424da29d2d1af8de1e3938,1708500872,3,MXN,14,6320.09
8fc5b4dc,05/23/2017 01:31:06 AM,77f7d08e34554fd7a3cee9253a632df6,3336902702,1,EUR,7,273.07
9c18f8b2,10/11/2017 18:45,1c807d20b7314cd9829359c8c2e32604,8906341448,3,MXN,6,9585.79
bbb0b3be,08/16/2017 10:38:50 AM,a3695afd11324d5ca086ee46980128a7,1104593075,3,MXN,18,191.9079
e5aa1105,04/14/2017 03:57:21 AM,1abbf4086df14fe8bbc312846a00c48a,1767990821,1,EUR,7,273.07
0a6a102c,05/15/2017 06:37:23 AM,03102afbb3334c72b6cf54f6da63aa5e,7291222883,3,MXN,16,3822.79
565dddce,10/10/2017 02:11,9182a138b6c84b15867685970fcbd61a,7022059914,3,MXN,15,3438.59
0b320f98,04/14/2017 06:46:22 AM,963d4a24e1f548eaac529d92b668bac6,6588061220,2,JPY,18,1131.3675
e51c0c9e,07/20/2017 05:31:06 AM,6f2990ba10dd45cdade12913761cc908,6600275190,3,MXN,13,6320.09
83257cc9,05/23/2017 05:13:35 AM,c0dcdf298e8548ab86a75eda043aad91,3754175436,2,JPY,18,1131.3675
26db15bd,06/16/2017 08:42:13 AM,55d5b628c154417898f8c780c0f1c887,1623681848,3,MXN,1,24953.79
ed7f262a,07/05/2017 15:37,de41fddf59cd43909dc238f06f31128c,753185366,2,JPY,2,113136.75
1c3ff192,06/29/2017 04:48:54 AM,2f3e68b07cc74b19bb901e35552747d7,2644596779,1,EUR,13,273.07
79c96952,05/20/2017 09:18:37 AM,111275a2bc0244ef8d00577f9d434ca4,9204799131,1,EUR,8,538.67
081fa9fa,09/07/2017 22:09,b4f2ccebd7f34b74bd20926d1a26a55a,5019295777,3,MXN,16,3822.79
c1f14be0,09/06/2017 14:14,9da18b2efb9a46db887543caf3e67ea0,2118015427,2,JPY,7,37259.25
37226934,09/06/2017 12:24,6ab9e47dd6c04a6e894d278a16afe12f,6601507247,3,MXN,14,6320.09
aa9a8eae,12/21/2017 12:34:10 PM,0e5e158d7e7845d7bf3da222c1bf392b,610094704,3,MXN,11,13427.79
ba8ced59,01/15/2017 08:12:39 PM,f80352ab0453471c978ac27bf9036683,7468751113,3,MXN,11,13427.79
1e44a539,01/01/2017 13:55,e2852db0efea476fa5310dd049f64770,9768707679,2,JPY,8,73499.25
a7ef5c05,04/07/2017 22:23,52bd156d03d5445fb68536a6050f83bd,8832250453,2,JPY,14,37259.25
ae284247,11/11/2017 19:42,4f951cd2d1cf4eaa897aca3260c45807,5025585078,1,EUR,6,414.17
6795fd39,09/19/2017 07:41:35 PM,7921e40cb1d447449a7ce9b74d1e8ba0,451329260,2,JPY,14,37259.25
62d233a4,01/25/2017 12:16:43 AM,e94810adb9e64502a7a49d761c649d33,8852143744,3,MXN,18,191.9079
8fb62623,10/16/2017 12:18:38 PM,c9e7338f08734c6cb5667b3b41f4e00f,8279157364,2,JPY,11,79161.75
44d8ddff,10/22/2017 09:42:37 AM,72f7417ccf81440e8f63b1f8a0faa0a1,6605378853,1,EUR,9,331.17
b0beaf57,07/26/2017 04:51:48 AM,69bc3d6816b54cc49d37dfc86c18441b,196234189,3,MXN,13,6320.09
be2235cb,09/05/2017 18:37,883f8e51bede4cb8a393a0f2ac17124e,744810915,1,EUR,18,8.2917
71a33aad,12/17/2017 07:37:22 PM,f1ada0360f9b486aa99e4434543a6639,150382694,2,JPY,12,113136.75
2a7ff95b,09/20/2017 11:39:14 AM,b12726544eb14f70af78baf20e683331,3472124976,2,JPY,1,147111.75
cd6e1a96,02/13/2017 12:57:55 AM,6e18ddda76b9416bb3f809b76a5fd429,8610196762,3,MXN,13,6320.09
a077ed21,01/19/2017 12:34:21 AM,0dd21665349d40daa3848e2128e4e72d,9331818471,2,JPY,8,73499.25
55099822,04/14/2017 05:53:11 PM,397c9450d7e740569dc2533df860dddb,1590330798,3,MXN,12,19190.79
8a8a5195,10/01/2017 08:40,b184084213c54a249ac74dc411052a27,9162019429,2,JPY,18,1131.3675
ac3d2c94,07/14/2017 09:17:52 PM,189af85df391414c862aab3debb55ef7,9885256178,2,JPY,11,79161.75
353d1811,01/06/2017 03:58,44e9db9ab6524f1cbe74cb689d5100fb,7192813243,2,JPY,13,37259.25
1ce34fbc,04/17/2017 05:40:35 PM,9d792db6aa1f4881bb55db13eab40444,9667501171,1,EUR,4,912.17
29aa2bb4,02/16/2017 07:35:54 PM,f90f20e1e08a4605a02f26dedef17f25,7852518625,2,JPY,12,113136.75
b78eb743,02/22/2017 02:31:13 PM,8eea735cf09443c4ae6faf1c3c215914,7715510986,1,EUR,1,1078.17
abf8419e,04/24/2017 06:50:01 AM,4d48d7dcca7042499a603a8d3e18fdda,323271137,3,MXN,1,24953.79
58688692,02/25/2017 04:15:00 PM,f3c44be6341d45cc9b0897b104828339,7046637360,1,EUR,13,273.07
8f2eb2b8,07/29/2017 04:45:41 PM,9bf4c716df5b42329d12115a0a02dc3a,8569105736,2,JPY,15,20271.75
8d72bed4,10/10/2017 12:35,e6de15a5c11e4ab8862de72c884f63ec,2900688858,1,EUR,6,414.17
c9e05520,05/24/2017 07:06:04 PM,01f802f023c0403d82889b32b8e7f52e,7160429274,3,MXN,10,10546.29
290f0c50,08/18/2017 08:18:06 PM,c36aa9ef3234458383daf26ffd257df5,2727631855,2,JPY,3,169761.75
552420c5,04/09/2017 02:43,e8478c5c51a745ff8cdaf1596448e381,2010917264,3,MXN,14,6320.09
844d79bb,07/27/2017 07:50:41 AM,5a657dd384d044909b0b1aa8c6050643,942182171,2,JPY,18,1131.3675
f69e82ea,07/25/2017 05:59:05 AM,6bdf29667ace4b2990188197c4ff2802,3263554109,2,JPY,1,147111.75
fe2e2333,04/04/2017 05:08,1129ea23354544989a80e31bee4429ac,1457393113,1,EUR,5,2489.17
